Id	Area	Field	Class	Area (?m²)	ECD (?m)	Perimeter (?m)	Shape	Count	O Wt%	F Wt%	Al Wt%	Si Wt%	Cl Wt%	Ca Wt%	La Wt%	Ce Wt%	Pr Wt%	Nd Wt%	Sm Wt%	Gd Wt%	Dy Wt%
20		WN02_03	PM2.5	0.335234841	0.653325536	1.978417097	0.929130466	6	0	1.659133472	8.819258213		0.059573539	0.08633305	0	0	0	0	71.83897495	0	17.53672361
22		WN02_03	PM2.5	1.117449469	1.192803778	4.142481576	1.22203435	40	64.26250339	0	31.62024915		4.073268175	0.043976319	0	0	0	0	0	0	0
21		WN02_03	PM2.5	0.893959575	1.066876133	3.246096719	0.937983431	33	65.06213546	9.795477986	5.193343759		0.009722827	11.76439822	1.150267292	0.831614062	0.372856832	2.986547351	0	0	2.833638899
24		WN02_03	PM2.5	1.78791915	1.508790696	6.492193438	1.875966862	89	44.36434507	0	5.47096394		0.047223555	0.152160658	1.830707677	10.27771682	13.93049508	21.00774199	2.244872414	0	0.673762895
26		WN02_03	PM2.5	0.782214628	0.997971241	3.508641765	1.252397696	31	62.05208302	0	9.007501602		5.942776427	0.081573677	16.4004609	6.515607983	0	0	0	0	0
27		WN02_03	PM2.5	0.558724735	0.84343964	3.585539429	1.831054384	26	49.85969663	0	0.067184214		0.00666722	0.010829241	2.832403407	6.884399801	3.519439697	2.718907595	0	34.10047293	0
30		WN02_03	PM2.5	2.123153991	1.644166543	5.224513816	1.023058353	74	8.703300357	4.023196176	0		0.005988784	3.50564681	0	2.606864832	25.23155212	25.55005848	4.602610692	0	25.7707715
28		WN02_03	PM2.5	1.340939363	1.306651072	4.142481576	1.018361958	50	38.20518851	23.55930358	2.406668849		0	0	2.191818319	0	0	6.578602642	12.71276027	14.3456623	0
31		WN02_03	PM2.5	1.899664097	1.555225852	6.492193438	1.76561587	47	27.39265561	68.11184287	0		0.278629526	4.216870293	0	0	0	0	0	0	0
29		WN02_03	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	15	48.96739423	0	4.386460036		0.083041802	0	1.12403715	1.370390598	1.79296378	0.613500457	2.439845912	7.734398544	31.4879626
34		WN02_03	PM2.5	0.893959575	1.066876133	4.328128958	1.6675261	49	75.13585687	3.15348804	0.376625825		1.693604887	0	0.203752168	0.465154927	0	0	0	3.761522099	15.20998478
33		WN02_03	PM2.5	0.782214628	0.997971241	3.060449336	0.952872057	44	28.72564793	67.90134311	2.479740046		0.02043049	0.036691999	0.132042589	0.141741347	0.159679842	0.18143818	0.221241405	0	0
