pm_id,leaf_id,sample_id,sub_sample_id,tree_species,pm_class,pm_area,pm_ecd,pm_perimeter,pm_shape,pm_count,O Wt%,F Wt%,Na Wt%,Mg Wt%,Al Wt%,Si Wt%,Cl Wt%,Ca Wt%,La Wt%,Ce Wt%,Pr Wt%,Nd Wt%,Sm Wt%,Gd Wt%,Dy Wt%,Fe Wt%,Br Wt%,W Wt%,K Wt%,Ti Wt%,Ru Wt%,S Wt%,Zn Wt%,B Wt%,Rb Wt%,In Wt%,Be Wt%,Mo Wt%,Mn Wt%,P Wt%,Te Wt%,Ni Wt%,notes
27,SF01,8A,SF01_01,Salix fragilis,PM2.5,0.446979788,0.754395348,2.426609525,1.048339735,27,0,9.100673348,0,0,0,,0.014463157,0.02075145,0,0,0,0,0,3.53792347,87.3261869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,SF01,8A,SF01_01,Salix fragilis,PM2.5,0.893959575,1.066876133,3.694289147,1.214881794,61,32.03927875,4.526338726,0,0,0,,3.475893661,5.667333677,23.76928329,13.57404739,0,0,0,13.85883689,3.088983335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,SF01,8A,SF01_01,Salix fragilis,PM2.5,2.346643885,1.728536893,5.410161198,0.992575059,94,65.8829987,10.07893533,0,0,6.071335077,,0.740357302,0,2.64256727,0,0,11.57155484,0,3.012251668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,SF01,8A,SF01_01,Salix fragilis,PM2.5,4.469797876,2.385607556,12.68998977,2.866980872,174,47.12145329,0,0,0,0,,0,12.28756383,8.994808048,2.26944685,1.731406897,9.845808148,4.884816334,0,12.86469102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,SF01,8A,SF01_01,Salix fragilis,PM2.5,1.564429257,1.411344463,4.328128958,0.952872057,64,73.69164228,0,0,0,0,,0,16.65793508,0,0,0,0,9.650420398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,SF01,8A,SF01_01,Salix fragilis,PM10,6.816441761,2.946008012,10.0008352,1.167629205,304,42.29748547,17.71553755,0,0,7.836346328,21.00634277,0.867399108,0,0,0,1.730097272,7.519633323,0,1.02715157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,SF01,8A,SF01_01,Salix fragilis,PM2.5,0.446979788,0.754395348,2.164064479,0.83376305,23,31.16703928,0,0,0,0,,0,4.463462904,1.404573582,0.348518975,7.277008891,14.8460716,0.688981218,27.80964375,11.99469864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,SF01,8A,SF01_01,Salix fragilis,PM2.5,3.24060346,2.03127164,6.492193438,1.0350162,134,40.76172113,0,0,0,0,,0,28.99301946,15.25707096,7.545251399,0,7.442940027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,SF01,8A,SF01_01,Salix fragilis,PM2.5,0.670469681,0.923941834,2.79790429,0.929130466,31,61.9346261,31.89963698,0,0,4.297138005,,0.920074992,0,0.085209741,0.091465347,0.10303274,0.117122161,0.142881135,0.179336476,0.229471945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,SF01,8A,SF01_01,Salix fragilis,PM2.5,0.335234841,0.653325536,2.164064479,1.111684066,15,45.64730823,21.07051909,0,0,0,,0.01310134,0.022078812,15.78054875,0,0,0,1.225263253,12.08322346,4.157967493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,SF01,8A,SF01_01,Salix fragilis,PM2.5,2.458388832,1.769213915,6.940385866,1.55921784,95,70.41128278,0,0,0,7.043237984,,0,4.96481508,0,0,1.373409759,0,0,16.20724648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,SF01,8A,SF01_01,Salix fragilis,PM2.5,0.782214628,0.997971241,3.246096719,1.071981064,24,71.79039121,11.6596058,0,0,11.11071929,,3.017733246,2.207551524,0,0,0,0,0,0.213995809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,SF01,8A,SF01_01,Salix fragilis,PM2.5,0.223489894,0.533438066,1.607122332,0.919665974,12,74.29741621,0,0,0,0,,0,0,2.310134843,2.480153367,2.782640047,3.168606386,3.8723737,4.865054414,6.223626807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,SF01,8A,SF01_01,Salix fragilis,PM2.5,1.005704522,1.131593022,3.508641765,0.974087097,29,65.66494703,0,0,0,1.485021785,,0,8.169277012,0,0,1.456219144,0,3.028344363,14.1661644,6.030028686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,SF01,8A,SF01_01,Salix fragilis,PM2.5,0.335234841,0.653325536,2.240962143,1.192092698,26,60.23139358,15.56652635,0,0,0,,0,1.156682894,0.158543896,0,0,0,0,8.823924512,14.06292766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,SF01,8A,SF01_01,Salix fragilis,PM2.5,0.223489894,0.533438066,1.530224668,0.83376305,22,86.28659844,0,0,0,0,,0.007180052,12.89998144,0.101582462,0.052864745,0.059446756,0.067470135,0.082045532,0.442834897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,SF01,8A,SF01_01,Salix fragilis,PM2.5,0.446979788,0.754395348,2.874801954,1.471357183,12,85.5091393,0,0,0,0,,0,0.354911992,1.267081685,1.361327246,1.530073397,1.742842793,2.131069824,2.67720297,3.426350281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,SF01,8A,SF01_01,Salix fragilis,PM2.5,0.446979788,0.754395348,2.164064479,0.83376305,15,26.98617876,53.96530032,0,0,0.32758289,,0.054484792,17.4573496,0.166779594,0.111703225,0.125429197,0.142135599,0.172497472,0.215620198,0.274950825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,SF01,8A,SF01_01,Salix fragilis,PM2.5,2.90536862,1.923338301,6.120898673,1.026169907,122,69.83331442,0,0,0,0,,8.849359304,6.814902276,0,8.363736421,2.53633298,0,3.602353111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,SF01,8A,SF01_01,Salix fragilis,PM2.5,0.335234841,0.653325536,2.164064479,1.111684066,17,42.23119617,46.18844688,0,0,0,,0.040127535,0.832817052,0.255791447,6.463364512,2.757750265,0,0,0.539583527,0.690922141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,SF01,8A,SF01_01,Salix fragilis,PM10,9.833555328,3.53842783,16.5699263,2.221880636,269,51.20620131,3.959779069,0,0,8.709586412,,0.46587144,1.253564749,2.664924599,12.15633377,10.84920689,0,8.734533191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,SF01,8A,SF01_01,Salix fragilis,PM2.5,0.223489894,0.533438066,1.530224668,0.83376305,8,0,92.25434065,0,0,0,,0.181269459,0.319383969,1.144512929,1.229659002,1.384069771,1.571393386,1.915372722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,SF01,8A,SF01_01,Salix fragilis,PM2.5,0.670469681,0.923941834,2.874801954,0.980904789,33,81.11245632,0,0,0,12.8840372,,1.143444981,0,0.135881954,0,0,0,0.521874987,4.202305153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,SF01,8A,SF01_01,Salix fragilis,PM2.5,1.78791915,1.508790696,5.749603908,1.471357183,62,77.1027565,0,0,0,8.53009522,,0,5.648964643,4.625394195,3.421641514,0,0,0,0.67114816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,SF01,8A,SF01_02,Salix fragilis,PM10,5.587247345,2.667190332,8.393712871,1.003460903,154,62.76163459,16.03990346,0,0,16.3644582,,0,1.819249615,0.217812485,0.957670342,0.516095478,0,0,1.323169749,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,SF01,8A,SF01_02,Salix fragilis,PM2.5,2.570133779,1.808976496,5.858353627,1.062638565,76,49.07590449,1.348914858,0,0,4.431437328,,0.831819605,5.269780755,0,0,8.369482309,17.68382937,0,4.861210287,8.127617836,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,SF01,8A,SF01_02,Salix fragilis,PM2.5,0.558724735,0.84343964,2.612256908,0.971905435,35,28.55796814,12.87491918,0,0,5.897037685,,0.590114249,2.089142427,1.664628647,0.432480825,0,0,35.63282788,9.52649191,2.734389529,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,SF01,8A,SF01_02,Salix fragilis,PM2.5,1.229194416,1.251023157,3.87993653,0.974582929,38,64.54356313,23.59625399,0,0,3.722897172,,0.012109687,0.46486049,1.445021294,2.489541657,0,0,0,3.72575447,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,SF01,8A,SF01_02,Salix fragilis,PM10,29.94764577,6.174992054,23.88160694,1.515495114,1201,47.9922384,4.316099361,0,0,0.134701957,38.86783123,0,0.401592581,0,0,3.177379072,0.158654875,3.049133532,0.957330037,0.945045613,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,SF01,8A,SF01_02,Salix fragilis,PM2.5,0.558724735,0.84343964,2.612256908,0.971905435,43,34.29212868,41.29303396,0,0,1.290212665,,0.006724043,7.077588886,0.395135628,1.271142811,1.44728478,0.303977402,3.579678014,2.785599045,6.257502735,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,SF01,8A,SF01_02,Salix fragilis,PM10,8.045636177,3.200628398,11.9792523,1.419348914,223,55.79749346,1.117848419,0,0,10.30239314,18.60575527,0,1.472148299,0,0,6.485882401,0,3.759017959,0,2.459451929,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,SF01,8A,SF01_02,Salix fragilis,PM2.5,0.446979788,0.754395348,2.164064479,0.83376305,22,52.70442963,45.39602399,0,0,0,,0.025181769,0.045530792,0.164086092,0.176198443,0.198477786,0.225729868,0.275561819,0.345982192,0.442807097,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,SF01,8A,SF01_02,Salix fragilis,PM2.5,0.558724735,0.84343964,2.612256908,0.971905435,21,44.15746927,54.19009328,0,0,0.495125167,,0.217576977,0.029897978,0.107770716,0.115711801,0.130371121,0.148227124,0.180794706,0.226972299,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,SF01,8A,SF01_02,Salix fragilis,PM2.5,1.117449469,1.192803778,4.142481576,1.22203435,41,37.01861799,38.06169629,0,0,15.0431022,,0.773305725,1.157453004,0,0.10465926,0,0,0,0,7.841166109,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,SF01,8A,SF01_02,Salix fragilis,PM10,43.3570394,7.42993251,24.51544675,1.10308795,1210,53.23209167,5.789362267,0,0,9.406220913,20.19291967,0,2.305118553,0,0,2.344612591,0,4.33161743,2.398063242,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,SF01,8A,SF01_02,Salix fragilis,PM2.5,2.681878726,1.847883667,6.492193438,1.250644575,117,53.80039811,22.90740013,0,0,18.98976564,,0.003024429,1.227487158,0.422443124,1.728488132,0.714880507,0.20611214,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,SF01,8A,SF01_02,Salix fragilis,PM2.5,2.011409044,1.600314199,5.595808581,1.238840621,92,66.51203632,0,0,0,9.446703643,,0,0,15.07140845,3.847208247,0,0,0,5.122639984,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,SF01,8A,SF01_02,Salix fragilis,PM2.5,1.117449469,1.192803778,3.694289147,0.971905435,53,38.65375519,21.55677676,0,0,1.234966796,,0,6.221405044,0,2.376608364,10.51415727,4.205407947,0,15.23692906,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,SF01,8A,SF01_02,Salix fragilis,PM2.5,4.69328777,2.444520318,8.470610535,1.216584783,207,46.3820219,0,0,0,0,36.94360554,3.028549999,1.46523146,5.966028571,0,0,0,5.218244717,0,0.996311754,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,SF01,8A,SF01_02,Salix fragilis,PM2.5,3.128858513,1.995942481,6.306546055,1.01155,120,57.91389942,14.35728222,0,0,11.46569103,,0.940766931,3.075440973,7.234660536,0,0,5.012258515,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,SF01,8A,SF01_02,Salix fragilis,PM2.5,0.223489894,0.533438066,1.530224668,0.83376305,19,76.59615278,0,0,0,1.266971603,,1.616740786,4.18721661,9.653247148,6.679677963,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,SF01,8A,SF01_02,Salix fragilis,PM2.5,2.011409044,1.600314199,4.96196877,0.974087097,85,69.68610287,7.541047782,0,0,4.614031687,,0,18.01051646,0,0,0,0.148305541,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,SF01,8A,SF01_02,Salix fragilis,PM2.5,4.469797876,2.385607556,8.470610535,1.277414022,230,40.53829908,3.109225817,0,0,8.096437901,14.55073059,0.625979202,0.229597394,7.492363453,7.983212173,4.946656898,1.694166288,0.429538451,6.728827208,3.57497409,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,SF01,8A,SF01_02,Salix fragilis,PM10,9.274830593,3.436434356,13.06128454,1.463713004,316,39.54160511,11.86250672,0,0,5.579584092,17.21474081,3.874053061,1.706245355,5.256516114,7.315915078,0,0,4.239360243,3.409477696,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,SF01,8A,SF01_02,Salix fragilis,PM2.5,0.223489894,0.533438066,1.530224668,0.83376305,5,52.92508602,0,0,0,30.71411252,,0.209246692,2.332851477,1.252060942,1.340889558,1.504549943,1.708474383,2.079814486,2.605679072,3.327237815,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,SF01,8A,SF01_02,Salix fragilis,PM2.5,1.005704522,1.131593022,3.508641765,0.974087097,39,78.94877195,0,0,0,15.57212472,,0,0,0,0,0,0,5.479099229,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,SF01,8A,SF01_03,Salix fragilis,PM2.5,0.446979788,0.754395348,2.164064479,0.83376305,38,53.23746204,0,0,0,7.877027243,,0,15.08645266,0,7.0369564,8.72412622,0,2.515090443,5.522885546,0,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,SF01,8A,SF01_03,Salix fragilis,PM2.5,2.346643885,1.728536893,5.595808581,1.061863389,114,68.1397438,0,0,0,13.87976259,,3.140730411,2.618080564,0,0,0,0,10.71197167,1.50971245,0,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0
5,SF01,8A,SF01_03,Salix fragilis,PM2.5,1.005704522,1.131593022,4.328128958,1.482245422,36,34.94848311,0,0,0,0.758148124,,1.723406464,0,0,0,0,0,0.076638593,5.43833375,57.05499053,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0
4,SF01,8A,SF01_03,Salix fragilis,PM2.5,0.670469681,0.923941834,2.79790429,0.929130466,34,84.69084501,0,0,0,1.416965108,,0.011179997,13.13190609,0,0,0.245027011,0.087221892,0.106050796,0.141251867,0.16955802,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0
3,SF01,8A,SF01_03,Salix fragilis,PM2.5,0.893959575,1.066876133,3.694289147,1.214881794,34,66.56611562,0,0,0,2.568446286,,0.01630503,0.014677084,0,0,17.22680479,13.60766143,0,0,0,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0
7,SF01,8A,SF01_03,Salix fragilis,PM2.5,1.676174204,1.46088031,4.590674005,1.00051566,61,55.80182672,21.13474011,0,0,2.022855729,,4.86815311,10.92024297,0,0,0,5.252188072,0,0,0,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0
8,SF01,8A,SF01_03,Salix fragilis,PM10,5.810737239,2.72001111,11.15976511,1.70556787,206,52.11931467,0,0,0,12.56177574,,0,16.32368118,0,1.18551692,11.24941111,6.192389503,0,0.367919402,0,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0
9,SF01,8A,SF01_03,Salix fragilis,PM2.5,0.446979788,0.754395348,2.426609525,1.048339735,35,68.21963787,0,0,0,5.354181677,,2.278878726,14.80219364,0.898136664,1.135384943,0,0,0,7.311581075,0,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0
10,SF01,8A,SF01_03,Salix fragilis,PM2.5,0.335234841,0.653325536,1.978417097,0.929130466,17,95.51734328,0,0,0,0.284851156,,0,0.101669494,0.366775319,0.394103676,0.443822797,0.505228713,0.617488241,0.775663462,0.993046351,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0
11,SF01,8A,SF01_03,Salix fragilis,PM2.5,1.45268431,1.360005555,4.328128958,1.026169907,51,41.35064781,44.24476922,0,0,9.850886464,,0.006873177,3.447310999,0,0,0.095840637,0.060825644,0.850030594,0.092816364,0,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0
12,SF01,8A,SF01_03,Salix fragilis,PM2.5,0.223489894,0.533438066,1.530224668,0.83376305,16,28.0133158,33.9977324,0,0,35.23023427,,0.039625078,0.067911152,0.239960896,0.25704822,0.288962503,0.327971298,0.39905454,0.499809766,0.638372172,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0
16,SF01,8A,SF01_03,Salix fragilis,PM2.5,0.670469681,0.923941834,2.79790429,0.929130466,53,27.56534219,37.58554459,0,0,5.181389675,,8.805644512,0.191675359,6.477648765,5.49303703,0,3.352028131,0,5.347684398,0,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,SF01,8A,SF01_03,Salix fragilis,PM2.5,0.223489894,0.533438066,1.530224668,0.83376305,15,89.85037804,1.703290269,0,0,6.600780785,,0.024448102,0.044238468,0.15943785,0.171202223,0.192852772,0.219321973,0.267722458,0.336132268,0.430196011,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0
15,SF01,8A,SF01_03,Salix fragilis,PM2.5,1.005704522,1.131593022,3.694289147,1.079894928,43,37.54371703,14.50456977,0,0,3.245878965,,0,0.019302781,0,20.91243863,18.53203475,1.354661118,0.867644884,0.654023699,2.365722321,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0
18,SF01,8A,SF01_03,Salix fragilis,PM2.5,3.24060346,2.03127164,6.492193438,1.0350162,110,48.84985089,10.58307216,0,0,9.874343127,,0,0.640574144,2.024010941,10.25448367,8.18361342,9.590051323,0,0,0,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0
13,SF01,8A,SF01_03,Salix fragilis,PM10,71.62851097,9.549882339,43.74267557,2.125763276,2552,50.48543215,2.984679304,0,0,7.080453634,26.28993392,0,0.595308514,1.73258204,3.061405197,0,0,0,2.955746278,2.259179391,0,,0,2.555288188,0,0,0,0,0,,0,0,0,0,0,0,0,0
21,SF01,8A,SF01_03,Salix fragilis,PM2.5,0.223489894,0.533438066,1.530224668,0.83376305,23,33.78118277,11.07017025,0,0,0.036902275,,0.006978353,0.10211902,36.19263768,15.67416191,0,3.135846928,0,0,0,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0
23,SF01,8A,SF01_03,Salix fragilis,PM2.5,0.335234841,0.653325536,2.240962143,1.192092698,21,23.41029793,51.35325193,0,0,0.677920831,,1.172065362,0.087717187,0,0,1.009376533,0,2.702868916,12.87240386,6.714092195,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0
20,SF01,8A,SF01_03,Salix fragilis,PM10,18.54966119,4.859852072,18.02325331,1.393543492,552,42.26676524,0.270654075,0,0,0,,0,1.004017424,0,0,0,0,0,0,0,0,37.61347234,0,,0,0,0,0,0,18.84508729,0,0,0,0,0,0,0,0
24,SF01,8A,SF01_03,Salix fragilis,PM2.5,4.358052929,2.35559872,7.836770723,1.121429348,107,45.90378404,4.698808864,0,0,1.102247275,,0,0,0,11.51637062,11.27854586,13.8649717,0,11.63526475,0,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0
26,SF01,8A,SF01_03,Salix fragilis,PM2.5,0.782214628,0.997971241,3.246096719,1.071981064,17,62.51915693,26.73209012,0,0,8.662472665,,0.811086316,0.031146919,0.111853459,0.120037817,0.135182147,0.153645419,0.18738691,0.235140207,0.300812349,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0
25,SF01,8A,SF01_03,Salix fragilis,PM2.5,1.340939363,1.306651072,4.142481576,1.018361958,94,44.02323067,21.2307319,0,0,9.334354103,,1.922459714,3.891199827,0,0,2.817839384,16.3195461,0.460638246,0,0,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0
27,SF01,8A,SF01_03,Salix fragilis,PM2.5,4.581542823,2.415243569,8.022418106,1.117864001,174,55.66146374,0,0,0,9.450590611,28.20347846,0,5.887121335,0,0,0,0,0.79735741,0,0,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0
28,SF01,8A,SF01_03,Salix fragilis,PM10,42.35133488,7.343255023,32.95420523,2.040538139,1076,61.36343479,0,0,0,0,18.6526373,0.473073311,2.59184204,5.184540525,2.575910464,0,0,0.148264214,8.456983417,0.553305307,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0
29,SF01,8A,SF01_03,Salix fragilis,PM2.5,1.899664097,1.555225852,4.853219051,0.986672692,63,65.7305479,0,0,0,0,,1.436834689,20.09637952,6.750328839,5.985901505,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0
30,SF01,8A,SF01_03,Salix fragilis,PM2.5,0.446979788,0.754395348,2.426609525,1.048339735,20,48.98948371,24.01883751,0,0,24.65982735,,0.114991353,0,0.200020592,0.214449363,0.241262396,0.274022459,0.33379728,0.418446632,0.534855342,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0
31,SF01,8A,SF01_03,Salix fragilis,PM2.5,0.223489894,0.533438066,1.530224668,0.83376305,28,92.57495403,0,0,0,0,,0.026038033,5.82815595,0.141415873,0.151713681,0.170798181,0.194073597,0.236581638,0.296758814,0.37951516,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0
34,SF01,8A,SF01_03,Salix fragilis,PM2.5,1.117449469,1.192803778,3.694289147,0.971905435,31,40.79377651,22.29187191,0,0,9.271090478,,0,26.99261308,0,0,0.140122348,0.090359192,0.109305163,0.137449359,0.173412391,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,SF02,8B,SF02_01,Salix fragilis,PM2.5,0.670469681,0.923941834,3.060449336,1.111684066,33,43.04125607,4.382556677,0,0,0,,0,0,0,0,0,10.90416908,29.88989055,8.897034079,2.885095589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,SF02,8B,SF02_01,Salix fragilis,PM2.5,1.340939363,1.306651072,4.142481576,1.018361958,70,47.9287833,3.851041943,0,0,0,,0.337712397,30.88839948,8.161345124,5.946128443,0.082032644,0.676005008,0,0,2.12855693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,SF02,8B,SF02_01,Salix fragilis,PM2.5,0.558724735,0.84343964,2.612256908,0.971905435,22,73.81167412,0,0,0,18.5705319,,0.130647956,6.511709839,0.088269514,0.09456207,0.106346211,0.120685378,0.146817509,0.183882343,0.234871707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,SF02,8B,SF02_01,Salix fragilis,PM2.5,0.335234841,0.653325536,2.164064479,1.111684066,25,44.96918917,0,0,0,0,,6.152858213,1.17847994,0,0,0,0,38.19968104,0,9.499785304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,SF02,8B,SF02_01,Salix fragilis,PM2.5,1.676174204,1.46088031,6.306546055,1.888226667,81,70.01063824,0,0,0,0.920732971,,2.957315184,8.632757515,0,0,7.662627846,9.815927595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,SF02,8B,SF02_01,Salix fragilis,PM2.5,1.117449469,1.192803778,3.694289147,0.971905435,63,57.96684027,0,0,0,0,,5.63653782,25.7458806,0,0,5.85350804,4.797238111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,SF02,8B,SF02_01,Salix fragilis,PM2.5,1.229194416,1.251023157,3.956834194,1.013596872,89,48.67314994,27.52825618,0,0,0.595956901,,0.732488465,3.968654573,0.18463803,0.31896641,2.767811529,4.826000333,1.151043363,9.25303027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,SF02,8B,SF02_01,Salix fragilis,PM10,16.87348698,4.635082619,20.06537452,1.898802678,693,49.50113893,2.378522418,0,0,0.381047372,40.11080861,0.016879423,0.091961597,0,2.641637437,0,0,2.006357163,0,2.871636301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,SF02,8B,SF02_01,Salix fragilis,PM2.5,0.893959575,1.066876133,3.246096719,0.937983431,37,68.51887703,18.44578236,0,0,0,,0.261401292,12.77393848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,SF02,8B,SF02_01,Salix fragilis,PM2.5,0.670469681,0.923941834,2.79790429,0.929130466,40,65.95336795,0,0,0,16.62564129,,0.36210625,1.364059187,0.212683738,0.227586157,0.63807955,0.289886002,0.743401144,1.814378798,11.76880077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,SF02,8B,SF02_01,Salix fragilis,PM2.5,0.223489894,0.533438066,1.530224668,0.83376305,9,86.05064154,0,0,0,0,,0.055339473,0,10.1772964,1.088560373,0,1.061855443,0.60034073,0,0.965971593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,SF02,8B,SF02_01,Salix fragilis,PM2.5,0.223489894,0.533438066,1.530224668,0.83376305,16,11.57162264,0,0,0,0.159553648,,0.008429892,0,2.381681465,4.677036777,4.731971025,0,0,32.48329759,43.98640692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,SF02,8B,SF02_01,Salix fragilis,PM2.5,2.346643885,1.728536893,6.415295774,1.395649345,120,43.41919124,11.68586239,0,0,2.455409616,,0,37.07385659,4.554815218,0.520412065,0.271056616,0.019399231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,SF02,8B,SF02_01,Salix fragilis,PM2.5,0.782214628,0.997971241,3.060449336,0.952872057,46,50.92004538,31.20212257,0,0,0,,0.007387005,10.25873721,1.670231111,3.204764798,1.075545698,0.403109798,0,1.258064341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,SF02,8B,SF02_01,Salix fragilis,PM2.5,0.335234841,0.653325536,1.978417097,0.929130466,14,43.71475577,6.230689958,0,0,0.441728858,,3.32721062,9.637586772,0,0,0,21.24180496,10.18034592,5.225878954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,SF02,8B,SF02_02,Salix fragilis,PM10,17.76744656,4.756281695,17.01811873,1.297144077,634,53.29248309,0,0,0,20.88343799,18.56902838,1.308595482,0,0,0,1.698022708,0,0,0,4.248431697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,SF02,8B,SF02_03,Salix fragilis,PM2.5,2.793623673,1.88598837,6.044001009,1.040569974,120,14.10627961,62.55427003,0,0,10.04232615,0,10.22991091,1.042236853,2.024973743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
