doy,date,time,rh,temp,pressure,net_rad,par,wind_speed,wind_direction,precipitation
179,2022-06-28,05:30:00,82.3,14.25,1004,NA,1.97,0.128,179.2,NA
179,2022-06-28,06:00:00,86.4,13.83,1003,NA,5.499,0.205,199.3,NA
179,2022-06-28,06:30:00,88.7,13.83,1003,NA,15.28,0.146,209.9,NA
179,2022-06-28,07:00:00,89.9,13.96,1002,NA,36.63,0.274,191,NA
179,2022-06-28,07:30:00,90.8,14.08,1002,NA,50.53,0.32,189.9,NA
179,2022-06-28,08:00:00,91.6,14.21,1002,NA,65.81,0.143,173.7,NA
179,2022-06-28,08:30:00,92.4,14.23,1001,NA,85,0.313,142.9,NA
179,2022-06-28,09:00:00,93.1,14.15,1001,NA,81,0.434,170.1,NA
179,2022-06-28,09:30:00,93.8,14.11,1001,NA,133.6,0.35,169.8,NA
179,2022-06-28,10:00:00,94.4,14.61,1001,NA,283.2,0.267,166.8,NA
179,2022-06-28,10:30:00,94.6,15.22,1000,NA,371.1,0.314,184.9,NA
179,2022-06-28,11:00:00,93.8,15.99,1000,NA,496.6,0.357,178.6,NA
179,2022-06-28,11:30:00,92.2,16.29,1000,NA,523.4,0.548,174.2,NA
179,2022-06-28,12:00:00,92.5,16.38,1000,NA,369,0.295,142.2,NA
179,2022-06-28,12:30:00,92,17.23,1000,NA,995,0.433,134.2,NA
179,2022-06-28,13:00:00,75.3,18.47,1000,NA,1590,0.839,147.1,NA
179,2022-06-28,13:30:00,66.66,18.19,1000,NA,1143,0.7,150.6,NA
179,2022-06-28,14:00:00,61.48,19.64,1000,NA,1201,0.667,153.9,NA
179,2022-06-28,14:30:00,62.44,18.64,1001,NA,591.1,0.796,141.6,NA
179,2022-06-28,15:00:00,61.46,18.35,1001,NA,303.2,0.712,140.2,NA
179,2022-06-28,15:30:00,65.6,18.38,1000,NA,952,0.626,157.6,NA
179,2022-06-28,16:00:00,54.06,20.4,1000,NA,1270,0.863,144.1,NA
179,2022-06-28,16:30:00,53.32,20.53,1000,NA,1162,0.785,149,NA
179,2022-06-28,17:00:00,52.56,20.55,1000,NA,997,0.85,145,NA
179,2022-06-28,17:30:00,53.85,20,1000,NA,959,0.846,140.8,NA
179,2022-06-28,18:00:00,53.69,20.28,1000,NA,490.3,0.642,158.2,NA
179,2022-06-28,18:30:00,54.48,19.87,1001,NA,262.1,0.56,152.9,NA
179,2022-06-28,19:00:00,58.25,18.66,1001,NA,134,0.448,148.7,NA
179,2022-06-28,19:30:00,61.05,17.71,1001,NA,102.6,0.386,166.3,NA
179,2022-06-28,20:00:00,65.44,16.85,1001,NA,55.24,0.261,160.9,NA
179,2022-06-28,20:30:00,66.96,16.43,1001,NA,74.7,0.306,151.5,NA
179,2022-06-28,21:00:00,66.99,16.26,1001,NA,42.61,0.329,160.6,NA
179,2022-06-28,21:30:00,69.4,15.52,1002,NA,12.53,0.183,163.9,NA
179,2022-06-28,22:00:00,71.5,14.89,1002,NA,4.516,0.168,155.6,NA
179,2022-06-28,22:30:00,70.4,14.67,1002,NA,0.413,0.198,135.1,NA
179,2022-06-28,23:00:00,70.7,14.43,1002,NA,0,0.229,173.1,NA
179,2022-06-28,23:30:00,69.44,14.34,1002,NA,0,0.281,181.1,NA
180,2022-06-29,00:00:00,70.6,14.14,1002,NA,0,0.243,161.5,NA
180,2022-06-29,00:30:00,72.2,13.88,1002,NA,0,0.043,205,NA
180,2022-06-29,01:00:00,74.9,13.36,1002,NA,0,0.154,211.3,NA
180,2022-06-29,01:30:00,76,13.38,1002,NA,0,0.098,139.8,NA
180,2022-06-29,02:00:00,77.5,13.2,1002,NA,0,0.158,147.2,NA
180,2022-06-29,02:30:00,77.3,13.24,1002,NA,0,0.07,126.4,NA
180,2022-06-29,03:00:00,77.2,13.1,1002,NA,0,0.08,133.2,NA
180,2022-06-29,03:30:00,76.7,12.94,1002,NA,0,0.06,114,NA
180,2022-06-29,04:00:00,78.2,12.67,1002,NA,0,0.037,126.6,NA
180,2022-06-29,04:30:00,80.6,12.45,1002,NA,0.177,0.043,179.4,NA
180,2022-06-29,05:00:00,80.7,12.98,1002,NA,3.092,0.345,132.3,NA
180,2022-06-29,05:30:00,79.1,13.21,1002,NA,13.17,0.183,109.7,NA
180,2022-06-29,06:00:00,78.7,13.25,1002,NA,34.98,0.173,164.8,NA
180,2022-06-29,06:30:00,78.8,13.14,1002,NA,52.12,0.197,150.4,NA
180,2022-06-29,07:00:00,79.2,13.2,1002,NA,109,0.21,166.2,NA
180,2022-06-29,07:30:00,79.2,13.25,1002,NA,139.6,0.448,200.7,NA
180,2022-06-29,08:00:00,78.6,13.52,1002,NA,225.6,0.499,210.7,NA
180,2022-06-29,08:30:00,76.6,13.71,1003,NA,264.4,0.545,194.8,NA
180,2022-06-29,09:00:00,74.7,14.15,1003,NA,364.2,0.443,185.3,NA
180,2022-06-29,09:30:00,70.5,14.87,1003,NA,433.2,0.471,174.4,NA
180,2022-06-29,10:00:00,68.26,15.45,1003,NA,452.1,0.385,164.4,NA
180,2022-06-29,10:30:00,66.08,16.09,1003,NA,950,0.496,161.2,NA
180,2022-06-29,11:00:00,63.3,16.72,1003,NA,883,0.459,165.6,NA
180,2022-06-29,11:30:00,60.03,17.06,1003,NA,1030,0.611,176.9,NA
180,2022-06-29,12:00:00,52.55,18.4,1003,NA,1310,0.61,186.6,NA
180,2022-06-29,12:30:00,47.41,18.87,1003,NA,1459,0.482,187.8,NA
180,2022-06-29,13:00:00,43.74,19.8,1003,NA,1351,0.378,173.4,NA
180,2022-06-29,13:30:00,42.16,20.06,1003,NA,1246,0.471,181.6,NA
180,2022-06-29,14:00:00,48.1,19.24,1003,NA,889,0.317,184.2,NA
180,2022-06-29,14:30:00,49.01,20.19,1003,NA,997,0.385,190.2,NA
180,2022-06-29,15:00:00,55.7,19.59,1003,NA,908,0.393,209.1,NA
180,2022-06-29,15:30:00,64.31,18.91,1003,NA,585.7,0.191,197.6,NA
180,2022-06-29,16:00:00,60.52,18.97,1003,NA,852,0.463,159.8,NA
180,2022-06-29,16:30:00,56.69,18.36,1003,NA,489.6,0.443,191.7,NA
180,2022-06-29,17:00:00,52.94,19.21,1003,NA,845,0.502,216.2,NA
180,2022-06-29,17:30:00,54.96,18.46,1003,NA,411.2,0.226,149.3,NA
180,2022-06-29,18:00:00,58.89,17.93,1003,NA,102.2,0.198,211.8,NA
180,2022-06-29,18:30:00,60.73,18.01,1003,NA,180.3,0.206,180.3,NA
180,2022-06-29,19:00:00,59.82,18.41,1003,NA,286.6,0.276,177.4,NA
180,2022-06-29,19:30:00,56.7,18.69,1003,NA,295.3,0.481,174.2,NA
180,2022-06-29,20:00:00,57.82,18.27,1004,NA,230.4,0.552,189.9,NA
180,2022-06-29,20:30:00,59.15,17.43,1004,NA,190.9,0.389,174.2,NA
180,2022-06-29,21:00:00,61.38,16.75,1004,NA,85.5,0.288,190.4,NA
180,2022-06-29,21:30:00,66.54,16.17,1005,NA,31.15,0.233,205.1,NA
180,2022-06-29,22:00:00,69.97,15.61,1005,NA,6.966,0.284,184.3,NA
180,2022-06-29,22:30:00,71.9,15.45,1005,NA,0.338,0.238,216.4,NA
180,2022-06-29,23:00:00,74,15.23,1005,NA,0,0.404,163.2,NA
180,2022-06-29,23:30:00,76.3,14.93,1005,NA,0,0.379,222.4,NA
181,2022-06-30,00:00:00,78.1,14.75,1005,NA,0,0.223,206.4,NA
181,2022-06-30,00:30:00,79.7,14.56,1005,NA,0,0.242,180.3,NA
181,2022-06-30,01:00:00,81.4,14.39,1005,NA,0,0.178,193.5,NA
181,2022-06-30,01:30:00,82.5,14.19,1005,NA,0,0.181,199.2,NA
181,2022-06-30,02:00:00,83.9,14.03,1005,NA,0,0.182,195.9,NA
181,2022-06-30,02:30:00,85.1,13.87,1005,NA,0,0.243,146.5,NA
181,2022-06-30,03:00:00,86,13.68,1005,NA,0,0.15,184.7,NA
181,2022-06-30,03:30:00,87,13.45,1005,NA,0,0.252,182.1,NA
181,2022-06-30,04:00:00,87.9,13.3,1005,NA,0,0.194,226.1,NA
181,2022-06-30,04:30:00,87.8,13.07,1005,NA,0.018,0.124,230.3,NA
181,2022-06-30,05:00:00,87.8,12.9,1005,NA,1.486,0.177,208.6,NA
181,2022-06-30,05:30:00,88.3,12.73,1005,NA,9.9,0.108,206.7,NA
181,2022-06-30,06:00:00,89,12.67,1005,NA,21.63,0.093,160.1,NA
181,2022-06-30,06:30:00,89.6,12.73,1005,NA,39.47,0.09,176.2,NA
181,2022-06-30,07:00:00,90,12.66,1005,NA,66.47,0.131,164,NA
181,2022-06-30,07:30:00,90,12.7,1006,NA,87,0.258,174.2,NA
181,2022-06-30,08:00:00,89.3,12.91,1006,NA,146.1,0.273,164.6,NA
181,2022-06-30,08:30:00,88.7,13.2,1006,NA,254.7,0.394,181.1,NA
181,2022-06-30,09:00:00,88.6,13.32,1006,NA,273.6,0.319,172.1,NA
181,2022-06-30,09:30:00,90.1,13.49,1006,NA,373,0.237,144.7,NA
181,2022-06-30,10:00:00,89.6,13.78,1006,NA,434.2,0.342,170,NA
181,2022-06-30,10:30:00,85.9,14.27,1006,NA,414.3,0.327,178.6,NA
181,2022-06-30,11:00:00,81,14.79,1007,NA,449.3,0.218,173.8,NA
181,2022-06-30,11:30:00,75.1,15.76,1006,NA,820,0.485,200.8,NA
181,2022-06-30,12:00:00,67.47,16.82,1006,NA,831,0.435,201.9,NA
181,2022-06-30,12:30:00,65.86,17.3,1006,NA,803,0.478,201.2,NA
181,2022-06-30,13:00:00,64.15,17.32,1006,NA,621.2,0.407,160.5,NA
181,2022-06-30,13:30:00,64.66,17.33,1007,NA,431.9,0.415,196.1,NA
181,2022-06-30,14:00:00,66.19,15.8,1007,NA,256.4,0.394,156.4,NA
181,2022-06-30,14:30:00,67.43,15.92,1007,NA,250,0.378,205.9,NA
181,2022-06-30,15:00:00,66.04,16.67,1007,NA,470.5,0.287,175.1,NA
181,2022-06-30,15:30:00,64.82,17,1007,NA,220.1,0.368,174.9,NA
181,2022-06-30,16:00:00,62.94,17.08,1007,NA,510.6,0.419,177.2,NA
181,2022-06-30,16:30:00,56.97,17.84,1007,NA,595.1,0.602,192.7,NA
181,2022-06-30,17:00:00,58.47,17.76,1007,NA,500,0.435,187.2,NA
181,2022-06-30,17:30:00,57.12,18.22,1007,NA,681.6,0.514,194.8,NA
181,2022-06-30,18:00:00,56.56,18.34,1007,NA,366.7,0.543,185.1,NA
181,2022-06-30,18:30:00,54.56,17.43,1007,NA,151.1,0.537,192.8,NA
181,2022-06-30,19:00:00,55.61,17.54,1007,NA,147.2,0.448,181.8,NA
181,2022-06-30,19:30:00,57.98,17.32,1008,NA,97.9,0.587,195.8,NA
181,2022-06-30,20:00:00,62.6,16.31,1008,NA,84.7,0.353,191,NA
181,2022-06-30,20:30:00,64.21,16.23,1008,NA,50.62,0.211,209.2,NA
181,2022-06-30,21:00:00,63.52,16.14,1008,NA,32.28,0.204,187.7,NA
181,2022-06-30,21:30:00,66.65,15.86,1008,NA,10.95,0.14,204.6,NA
181,2022-06-30,22:00:00,68.15,15.52,1008,NA,4.452,0.365,220.7,NA
181,2022-06-30,22:30:00,69.51,15.21,1009,NA,0.512,0.337,223.2,NA
181,2022-06-30,23:00:00,71.3,15.04,1009,NA,0,0.484,218.5,NA
181,2022-06-30,23:30:00,74,14.71,1009,NA,0,0.328,202.2,NA
182,2022-07-01,00:00:00,75.8,14.49,1009,NA,0,0.321,192.3,NA
182,2022-07-01,00:30:00,76.7,14.33,1009,NA,0,0.305,196.3,NA
182,2022-07-01,01:00:00,78.6,13.95,1009,NA,0,0.326,196.1,NA
182,2022-07-01,01:30:00,80.9,13.64,1009,NA,0,0.439,195.9,NA
182,2022-07-01,02:00:00,82.6,13.49,1009,NA,0,0.477,219.3,NA
182,2022-07-01,02:30:00,83,13.49,1009,NA,0,0.282,221.1,NA
182,2022-07-01,03:00:00,83.7,13.48,1009,NA,0,0.16,219.1,NA
182,2022-07-01,03:30:00,84.6,13.37,1009,NA,0,0.203,218.3,NA
182,2022-07-01,04:00:00,85.1,13.28,1009,NA,0,0.246,204.6,NA
182,2022-07-01,04:30:00,85.6,13.18,1009,NA,0.113,0.366,215.2,NA
182,2022-07-01,05:00:00,86.3,13.06,1009,NA,1.39,0.15,197.1,NA
182,2022-07-01,05:30:00,86.7,13.04,1009,NA,8.94,0.241,219.1,NA
182,2022-07-01,06:00:00,87.1,13.03,1009,NA,37.54,0.288,206.5,NA
182,2022-07-01,06:30:00,87.5,13.04,1009,NA,51.36,0.258,164.6,NA
182,2022-07-01,07:00:00,88.1,12.98,1009,NA,58.54,0.293,217.3,NA
182,2022-07-01,07:30:00,90.1,12.73,1009,NA,59.63,0.214,203.8,NA
182,2022-07-01,08:00:00,92.5,12.66,1009,NA,106.2,0.126,175.2,NA
182,2022-07-01,08:30:00,93.7,12.9,1009,NA,260.4,0.315,193.6,NA
182,2022-07-01,09:00:00,93.3,13.21,1009,NA,258.9,0.312,211.8,NA
182,2022-07-01,09:30:00,91.3,13.48,1009,NA,243.6,0.246,173,NA
182,2022-07-01,10:00:00,87,14.34,1009,NA,472.2,0.281,155.9,NA
182,2022-07-01,10:30:00,77.4,15.04,1009,NA,496.8,0.353,180.8,NA
182,2022-07-01,11:00:00,72.7,15.31,1009,NA,425.2,0.342,186,NA
182,2022-07-01,11:30:00,70.6,15.62,1009,NA,437.3,0.323,158.4,NA
182,2022-07-01,12:00:00,66.58,16.31,1009,NA,550.8,0.232,139.9,NA
182,2022-07-01,12:30:00,60.83,17.06,1009,NA,628.6,0.419,158.6,NA
182,2022-07-01,13:00:00,54.79,18.55,1008,NA,1076,0.627,143.5,NA
182,2022-07-01,13:30:00,51.89,18.76,1008,NA,1005,0.761,160.5,NA
182,2022-07-01,14:00:00,55.94,17.61,1008,NA,399.5,0.517,148.4,NA
182,2022-07-01,14:30:00,65.1,16.68,1008,NA,407.5,0.468,135.6,NA
182,2022-07-01,15:00:00,68.35,16.14,1008,NA,266.2,0.44,136.8,NA
182,2022-07-01,15:30:00,76.1,15.49,1008,NA,230.8,0.283,177,NA
182,2022-07-01,16:00:00,82.9,15.02,1008,NA,182.4,0.082,199.2,NA
182,2022-07-01,16:30:00,81.8,15.96,1007,NA,401.7,0.512,136.3,NA
182,2022-07-01,17:00:00,77.4,16.93,1007,NA,286.3,0.544,143.9,NA
182,2022-07-01,17:30:00,76.3,17.11,1006,NA,340.8,0.636,151.9,NA
182,2022-07-01,18:00:00,74.4,17.66,1006,NA,320,0.55,132.8,NA
182,2022-07-01,18:30:00,75.3,17.34,1006,NA,144.1,0.419,132.5,NA
182,2022-07-01,19:00:00,76.9,17.02,1006,NA,114.3,0.46,149.6,NA
182,2022-07-01,19:30:00,78.2,16.92,1006,NA,124.6,0.402,145.7,NA
182,2022-07-01,20:00:00,78.1,16.99,1006,NA,103.2,0.385,128.3,NA
182,2022-07-01,20:30:00,76.4,17.01,1006,NA,75.3,0.442,123.9,NA
182,2022-07-01,21:00:00,76.2,16.69,1007,NA,31.43,0.409,159.9,NA
182,2022-07-01,21:30:00,82,15.71,1007,NA,4.711,0.502,185.7,NA
182,2022-07-01,22:00:00,89.4,14.17,1007,NA,1.073,0.305,210.3,NA
182,2022-07-01,22:30:00,92.8,13.6,1008,NA,0.18,0.506,212.3,NA
182,2022-07-01,23:00:00,93.8,12.72,1008,NA,0.011,0.406,201.5,NA
182,2022-07-01,23:30:00,94.1,12.59,1008,NA,0.022,0.459,202.2,NA
183,2022-07-02,00:00:00,93.9,12.44,1008,NA,0.015,0.218,196.3,NA
183,2022-07-02,00:30:00,93.5,11.98,1008,NA,0.011,0.277,205.4,NA
183,2022-07-02,01:00:00,92.6,11.77,1008,NA,0.014,0.487,224.1,NA
183,2022-07-02,01:30:00,91.9,11.29,1008,NA,0.007,0.021,116.6,NA
183,2022-07-02,02:00:00,93,11.22,1008,NA,0.017,0.048,204.4,NA
183,2022-07-02,02:30:00,93.4,11.35,1008,NA,0.013,0.18,180.1,NA
183,2022-07-02,03:00:00,93.3,11.39,1008,NA,0.024,0.256,187.3,NA
183,2022-07-02,03:30:00,92.2,11.47,1008,NA,0.026,0.423,182.9,NA
183,2022-07-02,04:00:00,91.2,11.4,1008,NA,0.025,0.45,180.2,NA
183,2022-07-02,04:30:00,90.6,11.45,1008,NA,0.155,0.653,191.9,NA
183,2022-07-02,05:00:00,89.8,11.49,1008,NA,2.325,0.767,208,NA
183,2022-07-02,05:30:00,89.6,11.41,1008,NA,10.32,0.683,195.6,NA
183,2022-07-02,06:00:00,89.1,11.52,1008,NA,19.91,0.941,205.7,NA
183,2022-07-02,06:30:00,87.9,11.83,1008,NA,28.68,0.888,209.8,NA
183,2022-07-02,07:00:00,86.7,11.99,1008,NA,36.54,0.553,200.9,NA
183,2022-07-02,07:30:00,84.7,12.36,1009,NA,51.52,0.645,189.1,NA
183,2022-07-02,08:00:00,82.9,12.8,1009,NA,139.3,0.413,177.6,NA
183,2022-07-02,08:30:00,80.6,13.33,1010,NA,214.9,0.591,169.3,NA
183,2022-07-02,09:00:00,78.4,13.74,1010,NA,231.5,0.504,185.4,NA
183,2022-07-02,09:30:00,76.2,14.09,1010,NA,258.4,0.657,195.4,NA
183,2022-07-02,10:00:00,74.1,14.43,1010,NA,252.9,0.456,195.1,NA
183,2022-07-02,10:30:00,80.4,14.01,1010,NA,442.1,0.307,193.8,NA
183,2022-07-02,11:00:00,78.4,14.97,1010,NA,711,0.472,192.9,NA
183,2022-07-02,11:30:00,68.71,16.01,1010,NA,724,0.515,179.6,NA
183,2022-07-02,12:00:00,66.18,16.45,1010,NA,692.2,0.474,188.7,NA
183,2022-07-02,12:30:00,65.27,16.39,1010,NA,354,0.493,191.5,NA
183,2022-07-02,13:00:00,63.04,17.47,1010,NA,1024,0.461,170.1,NA
183,2022-07-02,13:30:00,57.62,18.71,1010,NA,969,0.575,163.9,NA
183,2022-07-02,14:00:00,58.44,18.29,1010,NA,739,0.602,189.4,NA
183,2022-07-02,14:30:00,55.93,19.08,1010,NA,907,0.565,181.8,NA
183,2022-07-02,15:00:00,52.94,19.44,1010,NA,684.7,0.605,211.2,NA
183,2022-07-02,15:30:00,66.63,17.21,1010,NA,349.3,0.613,198,NA
183,2022-07-02,16:00:00,70.3,17.45,1010,NA,852,0.322,173.3,NA
183,2022-07-02,16:30:00,61.98,18.98,1010,NA,860,0.539,191.3,NA
183,2022-07-02,17:00:00,51.99,19.87,1010,NA,759,0.564,192.2,NA
183,2022-07-02,17:30:00,59.76,18.67,1010,NA,267.7,0.427,209.3,NA
183,2022-07-02,18:00:00,59.72,18.77,1010,NA,310.2,0.405,176.2,NA
183,2022-07-02,18:30:00,54.77,19.44,1010,NA,129.1,0.432,172.3,NA
183,2022-07-02,19:00:00,57.47,18.8,1010,NA,158,0.497,196.7,NA
183,2022-07-02,19:30:00,59.8,18.34,1010,NA,98.6,0.338,201.2,NA
183,2022-07-02,20:00:00,62.1,18.18,1010,NA,64.77,0.272,182.4,NA
183,2022-07-02,20:30:00,77.1,16.59,1011,NA,45.2,0.052,186.7,NA
183,2022-07-02,21:00:00,85.3,15.71,1011,NA,16.6,0.064,179.8,NA
183,2022-07-02,21:30:00,87.9,15.2,1011,NA,14.06,0.082,248.7,NA
183,2022-07-02,22:00:00,87.5,14.86,1012,NA,4.497,0.159,195.5,NA
183,2022-07-02,22:30:00,87.2,14.7,1012,NA,0.324,0.15,207.8,NA
183,2022-07-02,23:00:00,85.9,14.49,1012,NA,0.031,0.302,224.3,NA
183,2022-07-02,23:30:00,86.5,14.29,1013,NA,0.035,0.228,195.6,NA
184,2022-07-03,00:00:00,88.9,14,1013,NA,0.036,0.368,164.4,NA
184,2022-07-03,00:30:00,91.9,13.49,1013,NA,0.023,0.258,208.8,NA
184,2022-07-03,01:00:00,93.5,13.23,1013,NA,0.032,0.134,173.2,NA
184,2022-07-03,01:30:00,93.8,12.83,1014,NA,0.026,0.38,186.7,NA
184,2022-07-03,02:00:00,93.7,12.4,1014,NA,0.021,0.207,201.9,NA
184,2022-07-03,02:30:00,93.5,12.3,1014,NA,0.025,0.224,195.6,NA
184,2022-07-03,03:00:00,93.1,11.98,1014,NA,0.032,0.4,182.6,NA
184,2022-07-03,03:30:00,93,11.76,1014,NA,0.027,0.386,173.6,NA
184,2022-07-03,04:00:00,92.8,11.64,1014,NA,0.035,0.477,167.1,NA
184,2022-07-03,04:30:00,92.6,11.44,1014,NA,0.192,0.338,191.5,NA
184,2022-07-03,05:00:00,92.7,11.34,1014,NA,2.436,0.267,174.8,NA
184,2022-07-03,05:30:00,92.2,11.42,1014,NA,13.14,0.453,200.5,NA
184,2022-07-03,06:00:00,91.3,11.52,1014,NA,37.23,0.555,203.6,NA
184,2022-07-03,06:30:00,90.5,11.62,1015,NA,45.46,0.471,193.8,NA
184,2022-07-03,07:00:00,89.5,11.83,1015,NA,87,0.516,188.6,NA
184,2022-07-03,07:30:00,87.4,12.21,1015,NA,135.5,0.631,162.6,NA
184,2022-07-03,08:00:00,86.3,12.32,1015,NA,124.1,0.583,169.4,NA
184,2022-07-03,08:30:00,83.3,12.94,1016,NA,253.2,0.633,168.2,NA
184,2022-07-03,09:00:00,79.8,13.45,1016,NA,298.2,0.606,175.5,NA
184,2022-07-03,09:30:00,79.2,13.68,1016,NA,288.7,0.488,176,NA
184,2022-07-03,10:00:00,76.8,14.18,1016,NA,351.4,0.478,181,NA
184,2022-07-03,10:30:00,71.8,15.16,1016,NA,495.9,0.551,182.1,NA
184,2022-07-03,11:00:00,68.76,15.63,1017,NA,514.6,0.425,167.4,NA
184,2022-07-03,11:30:00,71,15.19,1017,NA,394.5,0.442,204.1,NA
184,2022-07-03,12:00:00,72,15.47,1017,NA,582.7,0.556,216.9,NA
184,2022-07-03,12:30:00,71.9,15.68,1017,NA,517.7,0.388,219.1,NA
184,2022-07-03,13:00:00,69.62,16.2,1017,NA,771,0.378,205.2,NA
184,2022-07-03,13:30:00,65.92,16.58,1017,NA,619.2,0.616,197.9,NA
184,2022-07-03,14:00:00,61.29,17.19,1017,NA,710,0.727,189.3,NA
184,2022-07-03,14:30:00,60.66,17,1017,NA,545.4,0.69,184.6,NA
184,2022-07-03,15:00:00,60.42,17.32,1017,NA,491.8,0.715,184.9,NA
184,2022-07-03,15:30:00,59.04,17.56,1017,NA,784,0.735,184.9,NA
184,2022-07-03,16:00:00,57.33,18.43,1017,NA,1254,1.007,210.7,NA
184,2022-07-03,16:30:00,54.27,19.1,1017,NA,1105,0.809,201.7,NA
184,2022-07-03,17:00:00,54.33,18.45,1017,NA,623.1,0.799,186.4,NA
184,2022-07-03,17:30:00,58.21,17.73,1017,NA,446,0.749,194.2,NA
184,2022-07-03,18:00:00,59.84,17.3,1017,NA,264.1,0.692,197.2,NA
184,2022-07-03,18:30:00,59.55,17.2,1017,NA,265.2,0.701,186.9,NA
184,2022-07-03,19:00:00,60.78,17.05,1017,NA,198.7,0.59,194.7,NA
184,2022-07-03,19:30:00,60.66,16.67,1017,NA,142.3,0.609,178.8,NA
184,2022-07-03,20:00:00,62.93,16.32,1017,NA,148.1,0.618,180.4,NA
184,2022-07-03,20:30:00,65.62,15.89,1017,NA,63.6,0.616,174.3,NA
184,2022-07-03,21:00:00,67.73,15.45,1017,NA,34,0.608,176.7,NA
184,2022-07-03,21:30:00,69.28,14.93,1017,NA,9.55,0.699,192.3,NA
184,2022-07-03,22:00:00,71.2,14.24,1017,NA,2.738,0.677,192.7,NA
184,2022-07-03,22:30:00,73.1,14.07,1017,NA,0.194,0.58,191.7,NA
184,2022-07-03,23:00:00,74,13.93,1017,NA,0,0.753,203.7,NA
184,2022-07-03,23:30:00,75.7,13.72,1017,NA,0,0.751,182.3,NA
185,2022-07-04,00:00:00,78.4,13.25,1017,NA,0,0.449,195.9,NA
185,2022-07-04,00:30:00,81.6,12.68,1017,NA,0,0.564,206.6,NA
185,2022-07-04,01:00:00,80.6,12.75,1017,NA,0,0.564,214.8,NA
185,2022-07-04,01:30:00,81.9,12.55,1017,NA,0,0.616,199,NA
185,2022-07-04,02:00:00,82.6,12.43,1017,NA,0,0.597,216.3,NA
185,2022-07-04,02:30:00,82.6,12.43,1017,NA,0,0.672,206.2,NA
185,2022-07-04,03:00:00,82,12.52,1016,NA,0,0.786,204.5,NA
185,2022-07-04,03:30:00,83.2,12.44,1016,NA,0,0.737,214.8,NA
185,2022-07-04,04:00:00,83.7,12.36,1016,NA,0,0.792,206.9,NA
185,2022-07-04,04:30:00,85.2,12.09,1016,NA,0.106,0.865,204.7,NA
185,2022-07-04,05:00:00,82.6,12.34,1016,NA,2.134,0.852,225,NA
185,2022-07-04,05:30:00,79.5,12.53,1016,NA,11.09,0.77,193.8,NA
185,2022-07-04,06:00:00,81.3,12.48,1016,NA,30.29,0.733,198.6,NA
185,2022-07-04,06:30:00,82.4,12.45,1016,NA,68.88,0.627,205.3,NA
185,2022-07-04,07:00:00,82.3,12.65,1016,NA,91,0.786,200.9,NA
185,2022-07-04,07:30:00,81.6,12.99,1016,NA,146.2,0.757,187.5,NA
185,2022-07-04,08:00:00,80.5,13.17,1017,NA,175.7,0.768,158.5,NA
185,2022-07-04,08:30:00,79.6,13.39,1017,NA,215.9,0.584,195.2,NA
185,2022-07-04,09:00:00,85.8,12.43,1017,NA,181.9,0.603,194.9,NA
185,2022-07-04,09:30:00,88.7,12.53,1017,NA,326.5,0.495,169.8,NA
185,2022-07-04,10:00:00,80.9,13.46,1017,NA,394.3,0.796,168.3,NA
185,2022-07-04,10:30:00,71.8,14.27,1018,NA,478.5,0.7,179.1,NA
185,2022-07-04,11:00:00,66.66,14.58,1018,NA,466.2,0.737,176.8,NA
185,2022-07-04,11:30:00,64.72,14.94,1018,NA,617.5,0.669,190.1,NA
185,2022-07-04,12:00:00,60.84,15.73,1018,NA,777,0.66,167.4,NA
185,2022-07-04,12:30:00,61.51,15.7,1018,NA,522.1,0.631,158.9,NA
185,2022-07-04,13:00:00,62.81,15.55,1018,NA,483.6,0.564,184.1,NA
185,2022-07-04,13:30:00,62.07,15.94,1018,NA,675.1,0.66,187.9,NA
185,2022-07-04,14:00:00,60.95,16.17,1018,NA,551.5,0.696,184,NA
185,2022-07-04,14:30:00,61.42,16.34,1018,NA,504.1,0.598,177.8,NA
185,2022-07-04,15:00:00,62.07,16.68,1018,NA,622.9,0.535,175.5,NA
185,2022-07-04,15:30:00,57.36,17.68,1018,NA,1074,0.808,199,NA
185,2022-07-04,16:00:00,57.65,17.4,1018,NA,518.2,0.637,186.9,NA
185,2022-07-04,16:30:00,57.15,17.58,1018,NA,526.3,0.613,189.3,NA
185,2022-07-04,17:00:00,55.95,18,1018,NA,561.5,0.788,194.6,NA
185,2022-07-04,17:30:00,57,18.08,1018,NA,463.3,0.452,202.1,NA
185,2022-07-04,18:00:00,54.41,18.09,1018,NA,280,0.697,170,NA
185,2022-07-04,18:30:00,55.28,18.02,1018,NA,189.6,0.689,178,NA
185,2022-07-04,19:00:00,57.4,17.48,1018,NA,124.4,0.689,164.6,NA
185,2022-07-04,19:30:00,59.84,17.01,1018,NA,126.1,0.611,161.5,NA
185,2022-07-04,20:00:00,60.58,16.67,1019,NA,105.4,0.597,181.5,NA
185,2022-07-04,20:30:00,62.43,16.29,1019,NA,67.73,0.572,187.8,NA
185,2022-07-04,21:00:00,61.82,15.85,1019,NA,33.94,0.559,194.4,NA
185,2022-07-04,21:30:00,63.7,15.39,1019,NA,17.03,0.444,172.2,NA
185,2022-07-04,22:00:00,64.05,15.05,1020,NA,5.113,0.349,185.3,NA
185,2022-07-04,22:30:00,66.23,14.58,1020,NA,0.391,0.317,182.1,NA
